id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
4127,77,829,-529,-765,2227,-541,-1072,169,68,-694,561,-63,-1032,171,-202,-694,561,-63
4128,291,934,-422,-1250,2298,-134,-1291,151,219,-895,676,-273,-601,-409,-382,-895,676,-273
4129,554,990,-56,-1702,2236,373,-1349,143,323,-1302,842,-430,-746,-361,-252,-1302,842,-430
4130,914,1142,265,-1450,1926,718,-1320,171,397,-1924,833,-477,-705,-316,-127,-1924,833,-477
4131,1160,1116,318,13,1389,658,-1342,277,343,-2449,754,-377,-756,-214,-136,-2449,754,-377
4132,1239,526,172,990,1020,621,-1258,378,191,-2500,612,-220,-814,-350,-41,-2500,612,-220
4133,1238,108,2,674,740,665,-1124,463,70,-2332,454,-108,-921,-413,147,-2332,454,-108
4134,1178,-1,-95,-391,246,817,-1020,441,83,-1782,312,-47,-999,-479,326,-1782,312,-47
4135,1113,-123,-53,-1457,-203,823,-959,423,100,-1102,207,-9,-1028,-569,505,-1102,207,-9
4136,1066,-270,12,-2319,-361,771,-887,362,100,-518,174,20,-1076,-609,747,-518,174,20
4137,987,-248,-7,-2500,-553,671,-796,336,131,-103,194,26,-1121,-220,984,-103,194,26
4138,862,249,-41,-2500,-833,317,-723,271,124,103,232,-3,-1090,-410,901,103,232,-3
4139,740,79,-250,-1212,-1079,-214,-684,208,83,89,321,-47,-250,-372,2000,89,321,-47
4140,650,62,-429,-49,-1388,-569,-667,116,85,-114,422,-107,-2000,1521,1895,-114,422,-107
4141,440,-198,-729,462,-1397,-1004,-755,79,121,-518,527,-155,711,-615,-582,-518,527,-155
4142,261,-204,-981,508,-1102,-1320,-841,51,128,-1048,630,-204,-1434,-895,913,-1048,630,-204
4143,163,183,-880,1081,-772,-1552,-873,88,174,-1673,705,-247,-268,-196,322,-1673,705,-247
4144,209,359,-1014,1980,-421,-1802,-969,164,205,-2150,711,-275,-943,-52,-204,-2150,711,-275
4145,239,191,-1322,2500,1,-2082,-1058,232,213,-2479,675,-305,-1037,652,-369,-2479,675,-305
4146,357,-98,-1526,2500,331,-2304,-1106,281,229,-2500,567,-335,-1185,409,-20,-2500,567,-335
4147,321,-90,-1658,2030,550,-2303,-1159,342,187,-2500,417,-394,-1121,-70,187,-2500,417,-394
4148,437,101,-1654,1399,704,-2359,-1181,422,54,-2317,251,-488,-1059,-314,304,-2317,251,-488
4149,473,369,-1612,1177,690,-2474,-1213,557,-65,-1568,107,-629,-1199,-38,124,-1568,107,-629
4150,379,505,-1583,1197,551,-2500,-1221,566,-150,-620,19,-793,-1181,113,-12,-620,19,-793
4151,189,395,-1510,1318,463,-2500,-1128,529,-157,184,-66,-906,-1134,102,14,184,-66,-906
4152,-130,225,-1437,1183,456,-2500,-996,434,-144,656,-143,-952,-998,20,22,656,-143,-952
4153,-227,438,-1482,1002,652,-2500,-893,297,-188,674,-172,-930,-881,-100,13,674,-172,-930
4154,-273,598,-1431,1123,917,-2297,-777,168,-240,297,-131,-859,-930,-48,-24,297,-131,-859
4155,-367,603,-1319,1299,1231,-2181,-635,70,-241,-387,-43,-763,-1155,-181,-212,-387,-43,-763
4156,-261,590,-1116,1485,1530,-2094,-586,88,-239,-1213,53,-649,-1280,-484,-299,-1213,53,-649
4157,-191,417,-1049,1378,1676,-2033,-606,167,-214,-1755,200,-494,-1088,-545,197,-1755,200,-494
4158,-288,246,-1083,1032,1804,-2016,-692,263,-124,-2083,378,-262,-626,627,800,-2083,378,-262
4159,-389,350,-1170,468,2043,-1992,-805,405,-55,-2315,564,-37,-1017,182,361,-2315,564,-37
4160,-550,394,-1326,-230,2427,-1910,-1103,504,66,-2478,676,93,-730,-219,-289,-2478,676,93
4161,-382,1165,-905,-410,2500,-1670,-1468,450,253,-2500,817,171,-347,-376,-322,-2500,817,171
4162,15,1573,-434,343,2500,-1350,-1498,365,317,-2500,844,277,-748,-204,-44,-2500,844,277
4163,352,1142,-198,562,2500,-1065,-1239,367,366,-2500,686,369,-735,-269,64,-2500,686,369
4164,618,843,-133,-611,2500,-480,-1135,426,250,-2500,509,431,-695,-200,73,-2500,509,431
4165,746,1129,0,-1786,2476,216,-1060,404,202,-2500,355,412,-806,-320,248,-2500,355,412
4166,793,981,214,-2372,2233,772,-949,435,212,-2371,173,347,-755,-479,415,-2371,173,347
4167,906,814,520,-2500,2216,1223,-868,460,162,-1451,24,318,-766,-502,594,-1451,24,318
4168,1304,729,438,-2500,1628,1377,-839,437,102,-599,-37,312,-830,-522,639,-599,-37,312
4169,1149,679,679,-2070,898,1476,-842,384,91,64,-22,276,-1072,-597,728,64,-22,276
4170,1101,271,593,-1704,-23,1368,-834,258,81,335,47,142,-1132,-861,945,335,47,142
4171,996,188,494,-1131,-847,1266,-775,183,63,268,132,-30,-1017,-899,985,268,132,-30
4172,807,-96,352,-172,-1396,1035,-713,127,25,-33,229,-171,-812,-314,792,-33,229,-171
4173,716,-335,211,375,-1624,837,-679,111,-36,-445,326,-257,-320,-245,2000,-445,326,-257
4174,730,-561,-70,516,-1881,479,-697,113,-79,-850,433,-294,-943,1869,2000,-850,433,-294
4175,546,-594,-414,614,-2148,5,-717,133,-18,-1187,538,-331,-600,-489,218,-1187,538,-331
4176,427,-789,-849,571,-2061,-532,-842,188,48,-1412,578,-415,-349,-817,707,-1412,578,-415
4177,394,-869,-1139,-244,-1997,-1049,-1029,227,68,-1520,641,-530,-1142,30,146,-1520,641,-530
4178,429,21,-891,34,-1329,-1585,-1142,249,65,-1611,705,-657,-1598,355,-62,-1611,705,-657
4179,113,373,-1271,840,-673,-1813,-1155,286,117,-1708,703,-755,-1088,367,-16,-1708,703,-755
4180,601,493,-1433,1202,-41,-1970,-1211,320,106,-1803,568,-843,-1290,-206,286,-1803,568,-843
4181,651,507,-1427,1759,69,-2210,-1321,432,-30,-1695,452,-916,-1064,-54,220,-1695,452,-916
4182,585,439,-1237,2278,19,-2398,-1276,553,-152,-1206,390,-973,-1038,-42,94,-1206,390,-973
4183,435,222,-1324,2427,-95,-2422,-1127,577,-142,-551,292,-944,-1025,-2,91,-551,292,-944
4184,172,-22,-1628,1927,-21,-2364,-935,528,-134,-14,86,-801,-871,29,100,-14,86,-801
4185,-65,7,-1711,1189,290,-2332,-773,487,-159,321,-45,-597,-782,30,113,321,-45,-597
4186,-192,247,-1572,724,573,-2322,-666,427,-171,457,-164,-388,-667,-95,85,457,-164,-388
4187,-268,392,-1482,642,877,-2367,-662,305,-185,347,-194,-240,-484,-156,80,347,-194,-240
4188,-426,305,-1600,720,1288,-2450,-674,208,-154,-35,-184,-158,-601,-35,50,-35,-184,-158
4189,-504,113,-1546,181,1764,-2453,-743,206,-165,-466,-104,-119,-678,-56,125,-466,-104,-119
4190,-449,587,-1041,-756,2281,-2208,-737,249,-178,-751,-30,-83,-918,-58,190,-751,-30,-83
4191,-132,1537,-448,-676,2500,-1741,-801,289,-145,-896,9,-50,-1119,-162,63,-896,9,-50
4192,344,1834,-140,286,2500,-1338,-952,334,-149,-937,17,-26,-1220,-34,65,-937,17,-26
4193,438,1595,-54,392,2500,-1088,-1067,364,-179,-906,25,-16,-1494,128,-101,-906,25,-16
4194,356,1403,-28,-606,2376,-529,-1065,364,-181,-872,50,23,-1789,-194,-365,-872,50,23
4195,219,1276,142,-1780,2343,198,-932,319,-88,-894,44,128,-1520,-220,-232,-894,44,128
4196,132,1340,376,-1996,2211,789,-937,286,31,-987,-23,271,-218,360,377,-987,-23,271
4197,288,1374,447,-1374,1676,1034,-1080,248,99,-1105,-75,409,-1001,600,43,-1105,-75,409
4198,343,1267,571,-800,970,1154,-1279,244,129,-1161,-65,478,-507,426,-673,-1161,-65,478
4199,426,1090,716,-751,531,1273,-1357,211,146,-1105,-24,463,-478,52,-293,-1105,-24,463
4200,556,1115,723,-964,151,1424,-1288,171,182,-1079,-7,383,-496,-109,-48,-1079,-7,383
4201,649,1057,624,-918,-194,1655,-1135,174,187,-1193,-38,335,-510,-113,104,-1193,-38,335
4202,674,775,584,-352,-506,1819,-967,216,130,-1190,-114,354,-521,-102,159,-1190,-114,354
4203,691,434,376,249,-812,1889,-831,305,25,-925,-205,412,-594,-201,322,-925,-205,412
4204,729,-46,274,521,-998,1902,-860,278,-114,-477,-157,515,-688,67,563,-477,-157,515
4205,815,-287,253,470,-1216,1824,-769,214,-54,-77,-56,582,-770,-239,294,-77,-56,582
4206,718,-495,165,480,-1510,1564,-697,135,-50,243,68,570,-695,-398,53,243,68,570
4207,748,-730,80,433,-1945,1204,-618,0,-102,397,305,466,-11,1166,2000,397,305,466
4208,703,-714,-88,611,-2211,816,-641,-165,-103,97,483,360,-2000,-486,118,97,483,360
4209,575,-950,-398,540,-2325,472,-671,-262,-60,-513,662,237,615,-593,54,-513,662,237
4210,237,-1181,-760,94,-2336,195,-712,-214,46,-1206,750,111,-116,-777,735,-1206,750,111
4211,135,-1139,-988,-313,-2274,-85,-840,-149,103,-1825,823,-51,-1753,-264,909,-1825,823,-51
4212,-63,-1202,-1130,-551,-1749,-492,-916,-29,183,-2305,888,-240,-938,-122,-102,-2305,888,-240
4213,264,-881,-919,-622,-1335,-910,-1001,96,230,-2500,890,-430,-1211,-291,-480,-2500,890,-430
4214,321,-689,-689,-313,-1228,-1341,-1156,244,251,-2500,877,-621,-685,-86,-244,-2500,877,-621
4215,296,-507,-860,-59,-1036,-1843,-1262,428,236,-2500,872,-789,-1301,119,35,-2500,872,-789
4216,344,-267,-1293,227,-884,-2289,-1316,528,234,-2500,841,-935,-1596,252,360,-2500,841,-935
4217,286,-51,-1655,389,-703,-2500,-1311,625,166,-2500,793,-1032,-1110,103,435,-2500,793,-1032
4218,237,-2,-1856,736,-649,-2500,-1301,816,53,-2500,738,-1037,-1303,-8,383,-2500,738,-1037
4219,132,23,-1732,832,-465,-2500,-1319,964,-79,-1846,621,-951,-918,125,206,-1846,621,-951
4220,-11,69,-1760,715,-349,-2500,-1208,1004,-95,-909,489,-818,-1109,198,120,-909,489,-818
4221,-244,201,-2000,278,-33,-2500,-1079,924,36,-15,221,-631,-989,-116,70,-15,221,-631
4222,-363,422,-2000,-301,369,-2500,-960,831,115,646,-48,-372,-943,69,1,646,-48,-372
4223,-483,658,-2000,-861,795,-2500,-871,762,93,1111,-233,-72,-909,252,38,1111,-233,-72
