id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
4641,-555,-760,-1060,-14,1051,4,565,-162,-669,921,-744,-55,-599,-248,-150,921,-744,-55
4642,-304,-512,-619,-846,1306,-505,476,-241,-744,707,-808,-152,-979,13,-31,707,-808,-152
4643,57,77,-280,-940,1270,-493,335,-233,-858,284,-812,-267,-1444,747,-13,284,-812,-267
4644,25,351,-152,-291,1098,-333,285,-108,-977,-146,-821,-392,-1478,875,-206,-146,-821,-392
4645,-85,356,-157,591,966,-347,266,-48,-1096,-678,-820,-465,-1186,418,-187,-678,-820,-465
4646,33,-271,-264,1180,831,-594,322,-114,-1465,-1606,-645,-604,-1254,300,143,-1606,-645,-604
4647,219,-525,-612,550,897,-902,308,38,-1634,-2069,-369,-899,-966,472,216,-2069,-369,-899
4648,-80,-142,-902,-205,1352,-813,489,281,-1461,-1246,-505,-1308,-597,236,168,-1246,-505,-1308
4649,624,173,-531,41,1340,-500,-90,767,-1127,226,-686,-1483,-568,9,112,226,-686,-1483
4650,790,248,-447,-19,832,-292,-133,892,-1208,1420,-399,-824,-446,-169,134,1420,-399,-824
4651,937,40,-538,-352,-140,-103,0,776,-1262,1120,190,-112,-392,-32,106,1120,190,-112
4652,702,25,-666,-693,-1108,-26,-332,489,-1223,825,778,220,-523,-5,-83,825,778,220
4653,309,67,-1033,-562,-1702,154,-159,266,-729,886,1132,588,-1096,89,12,886,1132,588
4654,139,40,-1272,16,-1677,152,-109,-346,-151,95,1118,540,-1440,635,-30,95,1118,540
4655,134,208,-1371,930,-1421,154,-111,-288,119,-1171,1105,536,-1190,503,-75,-1171,1105,536
4656,173,-2,-1736,1145,-1279,412,273,-211,338,-2143,854,536,-1168,485,159,-2143,854,536
4657,183,-62,-1808,681,-1083,609,437,582,-333,-2040,624,461,-990,357,110,-2040,624,461
4658,29,-51,-1684,-8,-1065,860,547,1013,-536,-299,4,510,-813,203,121,-299,4,510
4659,-346,-401,-1508,-579,-830,509,382,531,-761,1202,-304,555,-605,69,100,1202,-304,555
4660,-84,75,-1571,-101,-373,590,332,-114,-777,1363,-168,369,-566,-31,133,1363,-168,369
4661,-538,-354,-1689,157,287,356,605,-338,-698,656,-321,146,-458,-57,101,656,-321,146
4662,-373,-469,-1284,-224,794,65,523,-104,-779,644,-556,-101,-480,-105,76,644,-556,-101
4663,-201,-195,-780,-734,1045,-399,440,-103,-772,701,-782,-262,-744,-305,-110,701,-782,-262
4664,-95,256,-458,-306,1108,-308,319,-118,-954,172,-835,-375,-1195,626,228,172,-835,-375
4665,-122,67,-311,660,1037,-336,175,104,-1266,-296,-684,-500,-1220,1061,-53,-296,-684,-500
4666,-29,-396,-390,934,956,-553,201,97,-1209,-834,-505,-511,-1387,105,-22,-834,-505,-511
4667,85,-335,-532,592,900,-760,215,250,-1184,-1335,-534,-647,-1204,389,151,-1335,-534,-647
4668,-172,76,-483,403,1387,-755,338,539,-1523,-747,-579,-703,-735,394,104,-747,-579,-703
4669,489,214,-173,756,1314,-480,123,674,-1511,755,-668,-701,-607,56,92,755,-668,-701
4670,781,-92,-348,183,897,-269,-28,426,-1270,1078,-265,-265,-538,-124,81,1078,-265,-265
