id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
91,354,379,-318,1951,-2216,227,490,4,-31,2441,1177,-1385,-1009,-848,-492,322,-1391,2175
92,325,340,-414,1997,-2465,267,522,-87,-19,2102,1111,-1726,-1338,377,-77,-15,-1457,1834
93,460,181,-276,2077,2364,318,435,-116,35,1981,996,-2028,-1587,-180,-747,-137,-1572,1532
94,455,47,-354,2247,2126,356,382,-255,43,1674,824,-2295,-642,-224,-52,-444,-1744,1265
95,591,-201,-292,2319,1878,422,457,-198,-8,1224,568,-2335,-928,464,201,-894,-2001,1226
96,727,-401,-294,2356,1670,357,447,-114,-235,1348,258,-2295,-974,83,-21,-770,-2310,1265
97,666,-504,-437,2351,1503,254,382,-166,-504,1840,52,-2349,-990,-226,-194,-278,2483,1211
98,654,-623,-555,2445,1358,142,250,-179,-530,2041,-89,-2444,-941,-121,-119,-76,2341,1116
99,541,-676,-648,-2331,1257,-57,174,-403,-823,2048,-126,2442,-951,-5,-95,-69,2304,1003
100,563,-667,-695,-2129,1200,-255,217,-364,-764,1991,-46,2228,-898,0,-156,-126,2384,790
101,511,-756,-794,-2097,1172,-428,139,-383,-746,1586,-156,2094,-882,-112,-227,-532,2274,655
102,425,-687,-804,-2091,1140,-647,107,-267,-1005,1396,-124,2012,-872,-107,-211,-722,2306,573
103,394,-581,-854,-1924,1157,-867,117,-382,-1018,1822,70,1677,-845,-166,-162,-295,-2498,238
104,468,-645,-945,-1940,1218,-996,170,-485,-1091,1760,190,1316,-873,-133,-101,-358,-2378,-122
105,430,-615,-1086,-1936,1336,-1132,376,-79,-1067,1481,400,987,-917,-149,-149,-637,-2168,-451
106,504,-468,-1219,-1602,1378,-1132,581,151,-939,1246,425,763,-895,-113,-122,-872,-2143,-675
107,639,-477,-1229,-1837,1609,-960,780,417,-1165,1455,600,860,-910,-253,-100,-662,-1968,-578
108,770,-353,-1307,-2065,1723,-920,998,561,-1247,1934,765,1218,-896,-326,-140,-184,-1803,-219
109,854,-442,-1219,-2247,1851,-955,971,350,-1219,2104,877,1736,-889,-187,-29,-14,-1691,297
110,729,-395,-1228,-2418,2081,-1092,847,302,-1210,2196,1017,2189,-846,-232,-45,77,-1551,750
111,547,-442,-1428,2365,2257,-1237,666,196,-1218,-2369,1221,2435,-887,-183,-65,511,-1347,997
112,468,-447,-1274,2235,-2441,-1317,525,104,-1302,-2026,1391,-2460,-826,-336,-83,854,-1177,1100
113,567,-405,-1268,2214,-2136,-1377,416,-16,-1493,-1614,1605,2473,-919,-30,-24,1266,-963,1034
114,572,-535,-1391,2074,-1907,-1380,304,-122,-1608,-1345,1879,2251,-935,-59,-36,1536,-689,812
115,584,-621,-1314,2043,-1718,-1442,188,-25,-1549,-1434,2154,2074,-940,-21,-16,1446,-414,635
116,473,-650,-1359,2126,-1537,-1535,150,141,-1207,-1371,2330,1971,-951,3,-19,1509,-238,533
117,500,-746,-1094,2219,-1453,-1717,237,57,-906,-1338,2272,1988,-918,-87,-41,1543,-296,549
118,475,-730,-1083,1994,-1480,-1938,214,-23,-830,-1558,2160,1992,-931,-98,-76,1322,-408,553
119,329,-657,-1093,1871,-1427,-1981,235,-1,-747,-1486,2150,1950,-875,-112,-31,1394,-418,512
120,333,-556,-1039,1885,-1359,-1959,237,-53,-743,-1347,2172,1884,-904,-157,-75,1534,-396,446
121,325,-561,-951,2007,-1306,-1902,195,-157,-768,-1283,2239,1771,-901,-155,-47,1598,-329,333
122,320,-489,-853,2153,-1230,-1834,157,-185,-776,-1242,2355,1639,-870,-199,-67,1638,-213,200
123,298,-447,-749,2375,-1183,-1798,182,-265,-745,-1345,2489,1507,-872,-185,-96,1536,-79,68
124,326,-480,-635,-2463,-1184,-1799,203,-317,-661,-1592,-2443,1383,-885,-166,-118,1288,-12,-55
125,311,-502,-516,-2407,-1202,-1810,203,-202,-548,-1788,-2401,1288,-877,-171,-119,1092,29,-150
126,385,-444,-409,-2369,-1246,-1836,188,-207,-511,-1793,-2382,1211,-862,-69,-83,1087,48,-227
127,419,-405,-367,-2311,-1297,-1863,231,-120,-344,-1767,-2363,1134,-888,-57,-106,1113,66,-304
128,496,-371,-309,-2196,-1367,-1933,291,-101,-213,-1777,-2439,1114,-875,-97,-102,1104,-8,-323
129,570,-367,-302,-2103,-1455,-2053,392,-104,-147,-1843,2422,1152,-899,-74,-92,1038,-146,-286
130,549,-351,-304,-2065,-1560,-2137,426,-53,-129,-1898,2276,1193,-927,-13,-86,983,-292,-245
131,622,-318,-295,-2135,-1646,-2185,545,38,-44,-1849,2162,1233,-940,23,-93,1031,-406,-205
132,675,-283,-309,-2274,-1744,-2212,672,83,72,-1769,1970,1285,-956,-14,-56,1112,-598,-153
133,595,-135,-309,-2221,-1867,-2190,707,44,78,-1709,1748,1354,-980,98,-20,1171,-820,-83
134,534,-58,-302,-2092,-1980,-2125,665,37,30,-1660,1588,1429,-1001,-6,-24,1220,-980,-8
135,565,-3,-298,-1987,-2069,-2061,737,50,124,-1651,1441,1475,-998,-99,1,1230,-1128,37
136,615,67,-308,-1881,-2175,-2020,779,75,198,-1732,1255,1451,-981,-50,-12,1149,-1313,12
137,561,131,-362,-1764,-2298,-1999,739,117,227,-1739,1091,1404,-1001,-128,-59,1141,-1477,-34
138,566,145,-339,-1739,-2420,-1956,683,106,171,-1828,954,1339,-1002,-152,-89,1053,-1615,-99
139,582,253,-353,-1720,2425,-1954,804,195,232,-1932,852,1248,-1039,-62,-148,949,-1716,-190
140,572,355,-437,-1608,2256,-1979,959,356,332,-2057,680,1141,-1091,-225,-21,823,-1888,-297
141,529,392,-485,-1454,2051,-1943,1003,481,348,-2209,453,1018,-1056,-310,33,672,-2115,-420
142,551,393,-511,-1320,1834,-1887,858,758,277,-2427,169,979,-890,-270,-82,453,-2399,-459
143,542,412,-712,-1196,1568,-1933,880,991,283,2340,-43,1041,-768,-61,211,221,2387,-396
144,356,353,-993,-1122,1330,-2027,1014,1148,221,2047,-198,1234,-791,77,455,-71,2232,-203
145,155,273,-1231,-1145,1183,-2123,1015,1230,82,1740,-291,1489,-834,203,1003,-378,2139,50
146,117,413,-1150,-1203,1160,-2095,912,1167,-39,1566,-342,1779,-1092,-35,747,-552,2088,340
147,46,563,-1107,-1268,1157,-1965,887,990,-64,1510,-381,2025,-950,-368,535,-608,2049,586
148,17,610,-1160,-1413,1186,-1774,792,881,-113,1444,-442,2178,-865,-488,291,-674,1988,739
149,62,629,-1122,-1513,1204,-1545,702,740,-191,1329,-540,2282,-849,-239,78,-789,1890,843
150,90,599,-1056,-1476,1159,-1292,652,688,-240,1165,-641,2357,-730,-344,-24,-953,1789,919
151,81,585,-1035,-1459,1086,-984,627,661,-213,1003,-741,2370,-715,-89,-120,-1115,1689,931
152,52,617,-1116,-1436,1047,-597,552,647,-339,948,-823,2338,-765,58,-273,-1170,1607,899
153,-9,672,-1222,-1498,1116,-191,487,639,-676,1078,-811,2262,-787,178,-409,-1040,1619,823
154,37,664,-1155,-1592,1308,402,457,583,-886,1423,-488,2165,-742,77,-524,-695,1942,726
155,42,549,-1072,-1734,1473,916,539,563,-762,1212,-246,2123,-730,8,-505,-906,2184,684
156,25,607,-1174,-1904,1536,1221,563,826,-926,1207,-98,2219,-949,189,-800,-911,2332,780
157,-13,323,-1315,-2205,1701,1294,629,890,-997,1771,80,2394,-1377,1760,640,-346,-2489,955
158,129,265,-1402,2122,1833,1086,577,797,-1131,2293,191,-2343,-1142,683,4,175,-2377,1218
159,107,211,-1548,2022,1981,939,606,671,-1106,-2307,430,-2035,-1508,826,-342,573,-2138,1525
160,166,15,-1524,1863,2220,933,642,581,-1080,-2020,602,-1811,-960,-384,261,860,-1966,1749
161,83,-173,-1732,1977,2387,892,580,606,-1374,-1899,833,-1709,-630,-116,102,982,-1735,1851
162,-12,-374,-1803,2184,-2317,866,491,580,-1525,-1661,1127,-1608,-1163,-34,24,1219,-1441,1952
163,-96,-457,-1841,2361,-2024,756,362,485,-1513,-1329,1507,-1674,-1053,-83,65,1552,-1062,1886
164,-200,-656,-1779,-2441,-1638,496,208,344,-1453,-1278,1844,-1920,-842,-311,10,1602,-725,1640
165,-105,-654,-1557,-2462,-1267,102,78,277,-1317,-1424,2149,-2079,-847,-75,-31,1456,-419,1481
166,52,-631,-1331,-2413,-960,-293,123,98,-1004,-1529,2295,-2181,-873,-66,-74,1351,-273,1380
167,203,-567,-1102,2385,-805,-568,118,-58,-889,-1441,2310,-2331,-818,-21,-133,1439,-258,1230
168,301,-476,-1002,2489,-806,-783,203,-113,-803,-1420,2284,-2459,-841,-243,-103,1460,-284,1102
169,264,-555,-865,2497,-846,-924,192,-187,-691,-1350,2219,2374,-883,-174,-137,1530,-349,935
