Activity,acc_rh_x_mean,acc_rh_x_median,acc_rh_x_std,acc_rh_x_iqr,acc_rh_y_mean,acc_rh_y_median,acc_rh_y_std,acc_rh_y_iqr,acc_rh_z_mean,acc_rh_z_median,acc_rh_z_std,acc_rh_z_iqr,gyro_rh_x_mean,gyro_rh_x_median,gyro_rh_x_std,gyro_rh_x_iqr,gyro_rh_y_mean,gyro_rh_y_median,gyro_rh_y_std,gyro_rh_y_iqr,gyro_rh_z_mean,gyro_rh_z_median,gyro_rh_z_std,gyro_rh_z_iqr,acc_lh_x_mean,acc_lh_x_median,acc_lh_x_std,acc_lh_x_iqr,acc_lh_y_mean,acc_lh_y_median,acc_lh_y_std,acc_lh_y_iqr,acc_lh_z_mean,acc_lh_z_median,acc_lh_z_std,acc_lh_z_iqr,gyro_lh_x_mean,gyro_lh_x_median,gyro_lh_x_std,gyro_lh_x_iqr,gyro_lh_y_mean,gyro_lh_y_median,gyro_lh_y_std,gyro_lh_y_iqr,gyro_lh_z_mean,gyro_lh_z_median,gyro_lh_z_std,gyro_lh_z_iqr,acc_leg_x_mean,acc_leg_x_median,acc_leg_x_std,acc_leg_x_iqr,acc_leg_y_mean,acc_leg_y_median,acc_leg_y_std,acc_leg_y_iqr,acc_leg_z_mean,acc_leg_z_median,acc_leg_z_std,acc_leg_z_iqr,gyro_leg_x_mean,gyro_leg_x_median,gyro_leg_x_std,gyro_leg_x_iqr,gryo_leg_y_mean,gryo_leg_y_median,gryo_leg_y_std,gryo_leg_y_iqr,gryo_leg_z_mean,gryo_leg_z_median,gryo_leg_z_std,gryo_leg_z_iqr
number7,0.13163,0.04873,0.60485,0.72096,0.15544,0.15506,0.60705,0.6187,0.21574,0.23008,0.49257,0.44091,0.47008,0.44497,0.60609,0.65672,0.36468,0.42363,0.65089,0.66759,0.44417,0.41041,0.95002,1.0,0.11604,0.05991,0.55559,0.61514,0.59069,0.57245,0.59663,0.44253,0.34387,0.32299,0.43789,0.41539,0.38208,0.35877,0.65098,0.7047,0.27904,0.3299,0.51602,0.53189,0.48499,0.34942,0.84787,0.67867,0.0,0.00177,0.45637,0.42535,0.32875,0.31425,0.52078,0.43227,0.37007,0.34962,0.50686,0.46602,0.38208,0.35877,0.65098,0.7047,0.27904,0.3299,0.51602,0.53189,0.48499,0.34942,0.84787,0.67867
number7,0.06669,0.03943,0.49998,0.42734,0.09059,0.13294,0.56982,0.55414,0.22048,0.22883,0.45973,0.41922,0.36726,0.37405,0.65154,0.80178,0.31594,0.3794,0.5995,0.66845,0.3096,0.32967,0.80854,0.54621,0.1186,0.08202,0.56653,0.63735,0.62006,0.59871,0.61842,0.62922,0.3554,0.34255,0.43406,0.44359,0.31305,0.33086,0.70878,0.67776,0.33013,0.34809,0.56114,0.60248,0.33174,0.30054,0.94944,1.0,0.00459,0.0,0.42556,0.39297,0.29886,0.29777,0.48537,0.39733,0.36983,0.33799,0.48603,0.44567,0.31305,0.33086,0.70878,0.67776,0.33013,0.34809,0.56114,0.60248,0.33174,0.30054,0.94944,1.0
number7,0.1055,0.03768,0.46014,0.60363,0.0761,0.0841,0.47777,0.44953,0.16591,0.17862,0.36898,0.35777,0.27006,0.26118,0.5077,0.60899,0.21323,0.21247,0.49513,0.58264,0.3008,0.22258,0.74429,1.0,0.00643,0.02956,0.3642,0.3233,0.50337,0.45726,0.40981,0.39453,0.27271,0.25628,0.31903,0.32384,0.23403,0.25276,0.51363,0.55461,0.25682,0.27175,0.42497,0.49303,0.21974,0.25735,0.60111,0.38511,0.00135,0.0,0.3471,0.31625,0.25928,0.24862,0.37562,0.34896,0.28195,0.26593,0.38913,0.34972,0.23403,0.25276,0.51363,0.55461,0.25682,0.27175,0.42497,0.49303,0.21974,0.25735,0.60111,0.38511
number7,0.10773,0.04868,0.57859,0.45868,0.13991,0.13285,0.53083,0.47054,0.22648,0.23527,0.4341,0.41608,0.43873,0.47602,0.66066,0.80377,0.35513,0.39367,0.58233,0.63756,0.47357,0.38333,0.80027,0.75814,0.12291,0.06835,0.5871,0.68685,0.62907,0.59751,0.63334,0.59213,0.36474,0.33709,0.44263,0.44144,0.39245,0.46121,0.64138,0.69384,0.2829,0.29044,0.53511,0.53798,0.37683,0.36974,0.96441,1.0,0.00241,0.0,0.44206,0.39479,0.33498,0.32613,0.46123,0.41365,0.35613,0.35757,0.45039,0.43566,0.39245,0.46121,0.64138,0.69384,0.2829,0.29044,0.53511,0.53798,0.37683,0.36974,0.96441,1.0
number7,0.19731,0.09306,0.65844,0.84896,0.1409,0.17004,0.65416,0.58987,0.25054,0.26348,0.50351,0.47896,0.37286,0.38496,0.70537,0.82482,0.33597,0.36004,0.67091,0.76096,0.31983,0.35826,1.0,0.82638,0.15596,0.10218,0.6269,0.74862,0.65245,0.67664,0.65566,0.60077,0.37533,0.37228,0.47076,0.44982,0.27743,0.33557,0.69403,0.7801,0.43651,0.38273,0.5667,0.61557,0.28696,0.32645,0.98385,0.86375,0.0,0.00139,0.51428,0.44781,0.39676,0.3616,0.545,0.45782,0.40974,0.39141,0.54132,0.47896,0.27743,0.33557,0.69403,0.7801,0.43651,0.38273,0.5667,0.61557,0.28696,0.32645,0.98385,0.86375
number7,0.17197,0.06189,0.63363,0.82993,0.12415,0.15847,0.62222,0.59687,0.23918,0.24413,0.47884,0.46418,0.49171,0.54207,0.66716,0.73198,0.37708,0.44381,0.62973,0.75235,0.41535,0.40874,0.99235,1.0,0.12728,0.09674,0.57347,0.5406,0.63449,0.64369,0.65889,0.51425,0.37697,0.36843,0.4549,0.44475,0.37247,0.40035,0.67175,0.7619,0.31895,0.35457,0.59794,0.64264,0.48444,0.42281,0.90111,0.70038,0.0,0.00709,0.49115,0.43405,0.36582,0.34639,0.53546,0.4648,0.39141,0.37662,0.52155,0.47079,0.37247,0.40035,0.67175,0.7619,0.31895,0.35457,0.59794,0.64264,0.48444,0.42281,0.90111,0.70038
number7,0.09676,0.05584,0.53843,0.46787,0.11037,0.13709,0.5835,0.48875,0.25277,0.24769,0.4744,0.43014,0.45113,0.48482,0.65619,0.80112,0.32288,0.35168,0.59521,0.70261,0.38223,0.37546,0.90031,0.65651,0.11223,0.06659,0.58769,0.58353,0.64028,0.6101,0.67202,0.61599,0.37123,0.35995,0.45356,0.46445,0.29988,0.28408,0.68473,0.84495,0.34665,0.37401,0.61289,0.7054,0.35252,0.34796,0.99306,1.0,0.0,0.00892,0.46239,0.40357,0.33445,0.32232,0.49074,0.43375,0.3972,0.37566,0.49884,0.46766,0.29988,0.28408,0.68473,0.84495,0.34665,0.37401,0.61289,0.7054,0.35252,0.34796,0.99306,1.0
number7,0.1087,0.05258,0.39449,0.4999,0.0783,0.0811,0.42954,0.44783,0.17564,0.17557,0.32201,0.32236,0.26614,0.21173,0.44587,0.57292,0.20178,0.19301,0.40379,0.48533,0.23371,0.20791,0.66316,1.0,0.01399,0.02215,0.30482,0.27653,0.41006,0.37927,0.33011,0.29289,0.22023,0.21669,0.27083,0.27895,0.19545,0.17073,0.43954,0.55019,0.22274,0.2186,0.36486,0.42243,0.17033,0.19823,0.4685,0.37545,0.0,0.01031,0.30671,0.28417,0.22771,0.2102,0.31472,0.29155,0.24423,0.22599,0.32469,0.30358,0.19545,0.17073,0.43954,0.55019,0.22274,0.2186,0.36486,0.42243,0.17033,0.19823,0.4685,0.37545
number7,0.10449,0.0345,0.62315,0.48353,0.15123,0.15821,0.63794,0.54328,0.30637,0.30556,0.49332,0.47139,0.45187,0.46918,0.7472,0.92423,0.40217,0.46137,0.61106,0.63205,0.42852,0.3993,0.92304,0.65401,0.11193,0.09466,0.61748,0.69264,0.64687,0.62646,0.66953,0.54877,0.36615,0.35306,0.45435,0.47034,0.42024,0.45355,0.71608,0.86903,0.3064,0.29649,0.57685,0.56196,0.37068,0.37354,1.0,0.95527,0.0,0.00747,0.47176,0.42178,0.35484,0.33406,0.48535,0.43952,0.3723,0.35391,0.48542,0.44205,0.42024,0.45355,0.71608,0.86903,0.3064,0.29649,0.57685,0.56196,0.37068,0.37354,1.0,0.95527
number7,0.20378,0.08849,0.59489,0.77798,0.15406,0.17024,0.66519,0.62888,0.30316,0.30389,0.51086,0.48693,0.32855,0.34487,0.66897,0.86467,0.29274,0.31545,0.66119,0.81287,0.25057,0.30599,0.98427,1.0,0.12134,0.07946,0.59912,0.67459,0.61934,0.6355,0.64111,0.5401,0.3616,0.36504,0.43285,0.43534,0.23092,0.23812,0.68922,0.853,0.43836,0.41863,0.54136,0.6231,0.29858,0.29296,0.96622,0.93013,0.0,0.00507,0.48419,0.41916,0.34594,0.33731,0.46048,0.4304,0.38941,0.35244,0.52706,0.43818,0.23092,0.23812,0.68922,0.853,0.43836,0.41863,0.54136,0.6231,0.29858,0.29296,0.96622,0.93013
