id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
169,-0.8501,-0.2295,-0.0005,-34.07,32.26,18.36,-0.6963,0.1423,-0.4129,-35.07,-10.41,14.07,-0.8338,-0.1047,-0.0559,-38.99,-5.41,10.90
170,-0.8501,-0.2295,-0.0005,-34.07,32.26,18.36,-0.7320,0.1377,-0.4241,-32.62,-13.56,16.33,-0.9768,0.2544,0.0029,-32.62,-13.56,16.33
171,-0.8501,-0.2295,-0.0005,-34.07,32.26,18.36,-0.7947,0.1787,-0.4033,-27.26,-15.02,17.40,-0.9768,0.2544,0.0029,-32.62,-13.56,16.33
172,-0.9551,-0.2524,-0.0696,-58.64,26.02,11.44,-0.7947,0.1787,-0.4033,-27.26,-15.02,17.40,-0.9768,0.2544,0.0029,-32.62,-13.56,16.33
173,-0.9551,-0.2524,-0.0696,-58.64,26.02,11.44,-0.7947,0.1787,-0.4033,-27.26,-15.02,17.40,-1.0625,0.1794,0.0330,-27.26,-15.02,17.40
174,-1.1897,-0.1145,-0.2495,-64.65,16.84,-4.90,-1.2481,0.2554,-0.3660,-2.21,-29.13,14.74,-1.0625,0.1794,0.0330,-27.26,-15.02,17.40
175,-1.3804,-0.0547,-0.3333,-50.10,13.91,-6.17,-1.3101,0.2100,-0.2940,-7.33,-46.94,12.37,-1.3321,0.3413,0.1209,-7.33,-46.94,12.37
176,-1.3804,-0.0547,-0.3333,-50.10,13.91,-6.17,-1.3912,0.1914,-0.2498,-13.39,-46.98,11.07,-1.5162,0.3152,0.0229,-13.39,-46.98,11.07
177,-1.5923,0.0620,-0.2964,-34.69,13.23,-2.17,-1.4578,0.0872,-0.1902,-34.63,-36.48,1.72,-1.3819,0.0894,-0.0117,-34.63,-36.48,1.72
178,-1.6116,0.1284,-0.3428,-20.26,-7.50,-3.50,-1.5069,0.2244,-0.1650,-70.01,-21.53,-13.08,-1.3819,0.0894,-0.0117,-34.63,-36.48,1.72
179,-1.3753,0.1108,-0.5073,-4.35,-23.56,-11.65,-1.4246,0.3267,-0.1482,-84.51,-13.39,-22.47,-0.8413,-0.2029,0.1606,-84.51,-13.39,-22.47
180,-1.3753,0.1108,-0.5073,-4.35,-23.56,-11.65,-1.1692,0.4141,-0.1438,-89.32,-2.52,-32.04,-0.5598,-0.1314,0.4151,-89.32,-2.52,-32.04
181,-0.6995,-0.0117,-0.6802,7.73,-36.91,-35.16,-0.9131,0.5777,-0.0818,-82.71,4.41,-36.31,-0.5147,0.0317,0.3115,-82.71,4.41,-36.31
