id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
78,-921,8,-336,337,-34,-113,-371,180,186,-333,-2005,193,-889,-104,-217,-740,-2028,190
79,-855,-60,-351,432,-33,-23,-595,87,232,-473,-2259,219,-903,67,-234,-881,-2282,216
80,-908,-61,-485,257,50,34,-699,178,60,-675,-2476,207,-916,346,-259,-1083,-2499,204
81,-888,91,-420,211,226,125,-856,168,-9,-631,-2476,2,-895,462,-361,-1038,-2499,0
82,-754,177,-295,519,319,202,-1128,136,-84,-1059,-2476,-193,-1071,-67,-330,-1467,-2499,-197
83,-923,290,-568,678,190,277,-1378,676,-302,-1070,-2476,-463,-1182,457,-486,-1478,-2499,-466
84,-1395,438,-1278,171,368,382,-2000,1383,-430,1184,-2476,-564,-1704,1030,-510,776,-2499,-567
85,-1171,842,-1237,450,595,608,-2000,307,-1043,2464,-2476,-75,-1354,1124,-823,2057,-2499,-78
86,-1379,716,-1670,686,700,856,-2000,-316,-938,786,-2476,283,-1102,864,-720,378,-2499,280
87,-1147,878,-1812,38,1300,1004,-2000,-173,-820,-1147,-2215,295,-905,620,-688,-1555,-2238,292
88,-1142,1051,-1758,244,1580,1328,-2000,81,-863,-2032,-1753,299,-1149,1245,-446,-2440,-1776,295
89,-1345,878,-1781,614,2083,1653,-1489,570,-1329,-1133,-1732,222,-1079,696,-495,-1540,-1755,219
90,-1302,616,-1647,792,2376,1887,-1303,565,-1181,1058,-1727,26,-1326,114,-382,651,-1751,22
91,-1383,305,-1448,728,-2481,2003,-1206,200,-761,2016,-1572,-104,-1435,-113,-342,1609,-1595,-107
92,-1510,121,-1187,687,-2481,1987,-1043,-8,-704,2040,-1232,-85,-1326,180,-125,1633,-1255,-88
93,-1470,-11,-971,662,-2481,1870,-1008,-102,-550,1612,-866,-18,-1139,130,62,1205,-889,-22
94,-1354,-130,-676,677,-2481,1646,-1117,5,-427,1252,-551,5,-1071,0,119,844,-575,1
95,-1071,-171,-386,1053,-2481,1268,-1206,-208,-435,421,-269,59,-856,-112,199,13,-293,56
96,-756,-215,-315,1449,2329,858,-1176,149,-247,-597,128,-24,-685,-152,192,-1004,104,-27
97,-599,-314,-241,1269,2151,473,-903,305,-51,-439,258,-25,-541,-169,257,-846,235,-29
98,-405,-373,-69,817,1915,114,-856,243,4,-437,347,-34,-532,-223,181,-845,324,-37
99,-158,-303,101,315,1590,-165,-817,227,52,-534,360,-44,-524,-271,167,-941,337,-48
100,-6,-135,183,-58,1208,-283,-846,307,76,-501,408,-79,-527,-257,157,-909,384,-82
101,134,-74,157,-197,846,-310,-941,321,154,-482,430,-100,-582,-207,126,-890,407,-104
102,207,-80,144,-205,601,-319,-983,302,219,-587,440,-95,-614,-238,132,-994,416,-99
103,246,-64,139,-164,373,-307,-988,286,239,-728,425,-92,-663,-275,134,-1136,402,-95
104,258,-18,161,-25,123,-256,-975,332,215,-815,394,-85,-699,-244,162,-1223,370,-88
105,224,-36,116,149,-121,-203,-936,380,193,-788,355,-63,-774,-227,188,-1195,331,-67
106,190,-104,63,242,-332,-192,-887,388,172,-673,312,-40,-892,-232,179,-1081,289,-43
107,153,-161,57,239,-517,-235,-856,388,164,-501,262,-21,-999,-190,144,-909,239,-24
108,97,-120,70,234,-711,-285,-876,417,151,-262,221,-12,-1091,-139,126,-670,197,-15
109,41,-104,84,267,-954,-302,-927,434,160,24,179,0,-1205,-152,85,-382,156,-3
110,-41,-125,9,276,-1187,-346,-1004,380,170,224,177,10,-1342,-108,20,-183,154,7
111,-115,-173,-28,212,-1394,-390,-1039,250,185,179,213,21,-1470,-51,-47,-228,190,18
112,-221,-134,-28,173,-1600,-434,-1016,179,213,-86,242,44,-1428,42,-151,-494,218,40
113,-322,-115,-6,218,-1828,-453,-980,215,213,-355,262,57,-1480,153,-281,-763,239,54
114,-397,-194,-60,216,-2087,-521,-955,304,180,-483,260,82,-1472,456,-448,-890,236,79
115,-471,-307,-158,-26,-2321,-655,-961,326,151,-442,253,99,-1419,594,-626,-849,230,96
116,-657,-283,-204,-413,-2481,-797,-972,293,123,-347,271,92,-1326,597,-747,-755,247,89
117,-882,-60,-334,-593,-2481,-850,-989,290,137,-263,294,80,-1318,469,-947,-670,271,76
118,-1102,135,-463,-413,-2481,-696,-998,272,128,-212,300,78,-1197,515,-1126,-619,277,75
119,-1277,46,-446,16,-2481,-521,-1006,278,120,-160,299,74,-1000,830,-1264,-568,276,71
120,-1386,-154,-500,420,-2481,-415,-1032,287,67,-59,282,58,-1027,672,-1274,-467,259,55
121,-1670,-352,-583,535,-2481,-366,-1061,297,-59,143,278,33,-1067,275,-821,-263,255,30
122,-1972,-207,-982,443,-2481,-402,-1136,290,-247,467,315,13,-1310,1134,-1687,60,292,10
123,-1676,-120,-1426,152,-2481,-374,-1211,284,-361,831,388,8,-1924,2000,-1514,423,365,5
124,-1929,-161,-1547,-340,-2481,-468,-1430,176,-466,1140,344,29,-1725,2000,-1916,732,320,25
125,-2000,-225,-1823,-942,-2481,-578,-1964,-60,-806,1233,339,-33,-965,398,-384,825,316,-36
126,-2000,75,-1966,-1179,-2481,-796,-2000,-247,-1074,999,659,-105,-709,-829,117,592,636,-109
127,-1779,529,-1677,-579,-2296,-845,-1378,-515,-1126,493,1028,-129,-732,-20,-206,85,1005,-132
128,-1298,604,-1461,358,-2085,-759,-916,-557,-1201,-169,1244,-170,-788,-192,331,-577,1221,-173
129,-1254,314,-1485,856,-1943,-697,-686,-381,-1203,-401,1465,-248,-941,-457,-197,-808,1441,-252
130,-1227,-1409,-2000,-234,-1624,-636,-909,-310,-1191,-204,1673,-419,-885,-20,-263,-611,1650,-423
131,-2000,361,-2000,-2452,1644,-1036,-1220,-335,-1204,48,1988,-627,-1018,71,-340,-359,1965,-630
132,-218,1290,-281,-555,450,-477,-1411,-313,-1184,-130,2269,-803,-1029,-135,-314,-537,2246,-807
133,-657,67,-740,660,-327,-477,-1587,-163,-1272,-638,2387,-934,-959,98,-168,-1045,2364,-938
134,-1549,465,-1545,873,-9,-374,-1810,193,-1417,-899,-2491,-1041,-871,-32,-81,-1306,2485,-1045
135,-1500,-361,-1035,-296,831,-551,-1960,536,-1390,-733,-2476,-1063,-862,-4,-117,-1140,-2499,-1067
136,-952,711,373,614,875,48,-1647,502,-1075,-441,-2476,-960,-947,-88,-200,-849,-2499,-963
137,-770,-486,341,2113,217,413,-1447,304,-757,-671,-2476,-745,-910,-88,-161,-1078,-2499,-749
138,-938,-702,-222,152,242,62,-1385,326,-531,-965,-2476,-422,-878,-22,-227,-1373,-2499,-425
139,-1009,-305,-178,-933,343,-56,-1155,478,-448,-1036,-2476,-14,-909,-86,-217,-1444,-2499,-18
140,-951,-336,-56,-1511,269,-90,-1039,615,-289,-490,-2476,365,-874,-162,-220,-898,-2499,361
141,-917,-74,-58,-1484,194,-23,-737,401,-73,10,-2476,557,-902,-178,-201,-396,-2499,553
142,-830,40,-75,-679,81,185,-530,264,139,221,2284,601,-923,5,-168,-186,2261,598
143,-794,-118,-111,67,-56,317,-229,102,320,278,1893,524,-950,-30,-173,-128,1870,520
144,-819,-254,-168,278,-146,302,37,55,344,187,1497,433,-901,-14,-160,-219,1473,429
145,-868,-277,-232,161,-198,267,106,97,361,143,1144,390,-881,23,-201,-263,1121,387
146,-1000,-333,-296,-49,-233,215,155,9,457,168,793,333,-934,-97,-204,-238,769,330
147,-1055,-355,-344,-270,-253,98,169,-23,547,27,433,260,-915,-137,-212,-380,410,256
148,-1004,-299,-398,-510,-248,-72,312,-51,536,-140,43,256,-899,-70,-213,-547,19,253
149,-893,-221,-431,-687,-203,-227,344,3,417,-169,-378,206,-868,9,-226,-577,-402,203
150,-780,-167,-407,-699,-160,-329,251,38,344,56,-742,185,-883,-88,-212,-350,-765,182
151,-769,-133,-388,-610,-157,-371,164,-3,293,259,-1083,196,-894,-167,-158,-147,-1106,193
152,-838,-95,-456,-525,-136,-330,39,-44,240,245,-1413,210,-908,-28,-152,-161,-1437,206
153,-861,-67,-442,-351,-91,-217,-178,-21,245,1,-1690,201,-929,-72,-186,-405,-1713,198
154,-881,-65,-381,-62,-84,-64,-359,45,113,-303,-1976,271,-916,-100,-173,-711,-1999,268
155,-919,-131,-416,67,-67,45,-465,101,1,-368,-2246,262,-888,-114,-198,-776,-2269,259
156,-893,-129,-459,51,-3,87,-778,46,85,-615,-2456,110,-955,-62,-186,-1022,-2479,107
157,-814,-59,-438,38,51,58,-1029,31,-325,-1280,-2476,49,-889,105,-232,-1687,-2499,45
158,-864,57,-583,-24,54,76,-1060,444,-462,-1317,-2476,-211,-938,20,-273,-1724,-2499,-214
159,-1044,227,-933,-344,399,167,-1423,875,129,-410,-2476,-363,-974,-22,-288,-817,-2499,-366
160,-1111,535,-798,-210,626,280,-1549,557,-860,366,-2476,-146,-929,-25,-343,-41,-2499,-150
161,-1197,710,-1158,539,718,607,-1655,905,-1073,1646,-2476,24,-1071,80,-433,1238,-2499,20
162,-1547,880,-1480,761,1306,963,-2000,538,-415,-2474,-2476,448,-1185,758,-587,2118,-2499,445
163,-1793,989,-1182,1012,1636,1275,-2000,-711,-1018,1144,-2476,682,-1508,1238,-785,737,-2499,679
164,-1197,822,-1562,930,2003,1307,-1839,-455,-1173,-1219,-2096,560,-1086,902,-802,-1627,-2119,556
165,-1042,808,-1510,668,2200,1343,-1947,198,-895,-1193,-1887,262,-976,616,-841,-1601,-1910,259
166,-1410,643,-1285,858,2281,1717,-1941,148,-668,-1146,-1524,214,-1200,1465,-629,-1553,-1547,210
167,-1363,281,-1177,847,2267,2081,-1516,125,-937,-1000,-1219,336,-1188,715,-540,-1408,-1243,332
168,-1275,55,-1270,695,2247,2223,-1210,323,-937,-335,-1014,343,-1393,-28,-470,-742,-1037,340
169,-1351,-29,-1198,668,2356,2193,-874,529,-724,832,-873,397,-1467,29,-380,424,-896,393
170,-1466,-180,-907,739,2399,2025,-963,119,-1449,2035,-865,282,-1308,-4,-190,1628,-888,279
171,-1145,-325,-521,1242,2323,1535,-1351,-699,-579,503,234,267,-1158,160,-139,95,211,263
172,-805,-358,-534,1514,2251,899,-1042,67,-101,-670,243,224,-1113,7,-25,-1078,220,221
173,-592,-314,-490,1137,2290,370,-753,196,-105,-317,346,26,-1011,13,8,-724,323,23
174,-411,-265,-233,865,2180,51,-827,343,155,-483,436,-49,-902,-98,113,-891,412,-52
175,-227,-316,52,824,1873,-226,-857,397,291,-241,424,-67,-755,-211,175,-649,401,-70
176,-45,-454,-37,386,1514,-475,-972,257,292,-56,439,-158,-646,-246,254,-463,416,-161
177,25,-261,108,-234,1289,-600,-986,198,346,-375,444,-210,-640,-259,255,-782,421,-214
178,154,-83,306,-233,851,-504,-891,266,352,-827,369,-152,-653,-279,294,-1234,346,-156
179,222,-119,274,20,369,-454,-892,358,291,-888,239,-109,-609,-267,273,-1296,215,-113
180,170,-115,194,-5,0,-465,-994,388,254,-719,165,-82,-603,-249,274,-1127,142,-85
181,84,-45,179,91,-337,-456,-971,383,271,-592,103,-29,-647,-249,272,-1000,80,-32
182,61,-100,85,201,-723,-513,-878,368,299,-421,-15,-3,-742,-215,260,-829,-39,-7
183,45,-138,-94,20,-1019,-666,-835,373,224,-139,-117,-44,-868,-162,214,-546,-140,-47
184,-81,29,-205,-127,-1220,-724,-856,384,143,165,-149,-102,-1028,-155,210,-242,-172,-105
185,-195,69,-268,131,-1438,-658,-888,337,192,259,-129,-113,-1198,-106,128,-147,-152,-116
186,-315,-191,-229,226,-1784,-678,-978,302,216,155,-126,-98,-1271,26,-4,-252,-149,-101
187,-589,-159,-253,132,-2106,-758,-969,328,159,119,-105,-56,-1326,144,-153,-287,-128,-60
