Activity,acc_rh_x_iqr,acc_rh_x_max,acc_rh_x_mean,acc_rh_x_median,acc_rh_x_min,acc_rh_x_std,acc_rh_y_iqr,acc_rh_y_max,acc_rh_y_mean,acc_rh_y_median,acc_rh_y_min,acc_rh_y_std,acc_rh_z_iqr,acc_rh_z_max,acc_rh_z_mean,acc_rh_z_median,acc_rh_z_min,acc_rh_z_std,gyro_rh_x_iqr,gyro_rh_x_max,gyro_rh_x_mean,gyro_rh_x_median,gyro_rh_x_min,gyro_rh_x_std,gyro_rh_y_iqr,gyro_rh_y_max,gyro_rh_y_mean,gyro_rh_y_median,gyro_rh_y_min,gyro_rh_y_std,gyro_rh_z_iqr,gyro_rh_z_max,gyro_rh_z_mean,gyro_rh_z_median,gyro_rh_z_min,gyro_rh_z_std
circle,0.19743,0.4033,0.64032,0.56303,0.4033,0.20861999999999997,0.12184,0.24049,0.4679,0.40541,0.24049,0.15812,0.09633,0.27744,0.59265,0.6882199999999999,0.27744,0.11419000000000001,0.29912,0.20438,0.27146,0.33995,0.20438,0.28424,0.16535,0.16566,0.31481,0.5041399999999999,0.16566,0.20770999999999998,0.23385999999999998,0.24753000000000003,0.21564,0.0,0.24753000000000003,0.21804
circle,0.17146,0.4033,0.3735,0.27295,0.4033,0.18323,0.12655999999999998,0.21393,0.44952,0.38895,0.21393,0.13380999999999998,0.1137,0.30443000000000003,0.56702,0.61755,0.30443000000000003,0.12422000000000001,0.30946999999999997,0.26447,0.57482,0.43496999999999997,0.26447,0.28839000000000004,0.20312,0.18850999999999998,0.81398,0.83526,0.18850999999999998,0.21653000000000003,0.16654000000000002,0.24753000000000003,0.36726,0.24425999999999998,0.24753000000000003,0.15242
circle,0.17336,0.14195,0.25841,0.08972999999999999,0.14195,0.14042000000000002,0.13187000000000001,0.1162,0.5461699999999999,0.56694,0.1162,0.09616,0.095,0.30443000000000003,0.5332899999999999,0.6229100000000001,0.30443000000000003,0.08636,0.27215,0.26447,0.6359899999999999,0.60743,0.26447,0.24273000000000003,0.15872999999999998,0.18850999999999998,0.39859,0.66485,0.18850999999999998,0.20146,0.28303,0.18575999999999998,0.68691,0.57506,0.18575999999999998,0.15231
circle,0.19829000000000002,0.57147,0.34194,0.32345,0.57147,0.27468000000000004,0.16959000000000002,0.30923,0.3751,0.43522,0.30923,0.22498,0.13477,0.5998600000000001,0.58597,0.65874,0.5998600000000001,0.18935,0.25116,0.61123,0.36548,0.38956999999999997,0.61123,0.40905,0.2089,0.70165,0.5596,0.6164,0.70165,0.31575,0.377,0.33221,0.61058,0.55671,0.33221,0.36813
circle,0.32109,1.0,0.35241999999999996,0.2475,1.0,0.5699,0.36607,1.0,0.5280600000000001,0.57222,1.0,0.57619,0.43755,0.9147200000000001,0.52778,0.65572,0.9147200000000001,0.59259,0.40293,0.61123,0.52661,0.58112,0.61123,0.62447,0.40519,0.70165,0.54583,0.31104,0.70165,0.47329,0.42077,0.5966600000000001,0.32422,0.29068,0.5966600000000001,0.60182
circle,0.12627,1.0,0.09573999999999999,0.04048,1.0,0.48286999999999997,0.09747,1.0,1.0,1.0,1.0,0.48683000000000004,0.18803,0.9147200000000001,0.53127,0.71332,0.9147200000000001,0.5433899999999999,0.20135999999999998,0.5796,0.59337,0.41994,0.5796,0.41503,0.15879000000000001,0.48866000000000004,0.43301000000000006,0.6620199999999999,0.48866000000000004,0.34498,0.33789,0.5966600000000001,0.29657,0.24570999999999998,0.5966600000000001,0.5205
circle,0.02256,0.0,0.0,0.17488,0.0,0.02231,0.06516,0.21186999999999998,0.79155,0.7934,0.21186999999999998,0.061320000000000006,0.06529,0.36633000000000004,0.7539399999999999,0.82485,0.36633000000000004,0.054770000000000006,0.065,0.12410999999999998,0.34842,0.32792,0.12410999999999998,0.09211,0.0,0.13896,0.8645,0.79627,0.13896,0.0,0.23308,0.2649,0.6816399999999999,0.37564000000000003,0.2649,0.22184
circle,0.0,0.0,0.33684000000000003,0.38523,0.0,0.0,0.00349,0.10565,0.42853,0.40260999999999997,0.10565,0.032510000000000004,0.0332,0.36633000000000004,0.8783299999999999,0.93168,0.36633000000000004,0.03155,0.08326,0.051820000000000005,0.23795999999999998,0.30612,0.051820000000000005,0.0846,0.060379999999999996,0.07875,0.39116999999999996,0.61215,0.07875,0.05582,0.15689,0.2649,0.7670899999999999,0.55972,0.2649,0.07003999999999999
circle,0.00831,0.03085,0.40897,0.42822,0.03085,0.01176,0.0,0.02279,0.2854,0.35943,0.02279,0.0,0.02683,0.33645,0.8702700000000001,0.9212899999999999,0.33645,0.022000000000000002,0.07506,0.004520000000000001,0.28689000000000003,0.30641999999999997,0.004520000000000001,0.02192,0.09396,0.07875,0.1608,0.50059,0.07875,0.08385,0.12689,0.23847,0.505,0.3228,0.23847,0.12119
circle,0.037880000000000004,0.06663999999999999,0.42554,0.49667,0.06663999999999999,0.056920000000000005,0.01324,0.0,0.1545,0.23113000000000003,0.0,0.0117,0.07094,0.34294,0.8403,0.9092399999999999,0.34294,0.06245,0.10057999999999999,0.04941,0.28283,0.38911,0.04941,0.07102,0.08619,0.0,0.27388,0.5199699999999999,0.0,0.0534,0.08363,0.23847,0.30322,0.18959,0.23847,0.14340999999999998
circle,0.09077,0.26846,0.41463,0.40526,0.26846,0.11665,0.10332999999999999,0.10038,0.0951,0.12612,0.10038,0.08726,0.15144000000000002,0.4919,0.80835,0.87675,0.4919,0.12713,0.12835,0.08085,0.1986,0.41481999999999997,0.08085,0.22891,0.07139,0.13913,0.4051,0.68802,0.13913,0.08557999999999999,0.0866,0.03347,0.22883,0.20899,0.03347,0.09018
circle,0.12722,0.26846,0.24425,0.15944,0.26846,0.13374,0.07551000000000001,0.10038,0.1877,0.26311999999999997,0.10038,0.08166,0.11535,0.4919,0.6717,0.73174,0.4919,0.11950999999999999,0.28839000000000004,0.21331999999999998,0.5355,0.41001000000000004,0.21331999999999998,0.33716,0.07647999999999999,0.13913,0.47136999999999996,0.62964,0.13913,0.11602,0.11621,0.03347,0.22102,0.14698,0.03347,0.07899
circle,0.1155,0.04258,0.27228,0.28047,0.04258,0.09969,0.05655,0.11807999999999999,0.43659,0.3672,0.11807999999999999,0.06071,0.046669999999999996,0.17595999999999998,0.48845,0.57267,0.17595999999999998,0.040889999999999996,0.42335,0.39319,0.83009,0.63885,0.39319,0.35436,0.17787999999999998,0.2451,0.19529000000000002,0.30938000000000004,0.2451,0.18832000000000002,0.07899,0.0,0.41133000000000003,0.4176,0.0,0.016730000000000002
circle,0.10865999999999999,0.15953,0.50803,0.5905699999999999,0.15953,0.09015,0.09045,0.13465,0.54915,0.52904,0.13465,0.07211000000000001,0.0334,0.14753,0.40609,0.5452,0.14753,0.044610000000000004,0.3436,0.39319,0.40059,0.42836,0.39319,0.38864,0.21108000000000002,0.40562,0.22184,0.20563,0.40562,0.21474000000000001,0.07028999999999999,0.23375,0.64568,0.49862,0.23375,0.0064
circle,0.10752,0.15953,0.5773,0.66319,0.15953,0.09218,0.10287,0.13465,0.38345,0.26529,0.13465,0.0729,0.09365,0.18065,0.4707,0.58472,0.18065,0.0805,0.32134,0.2439,0.20974,0.32777,0.2439,0.30793000000000004,0.17113,0.40562,0.52604,0.45852,0.40562,0.15277000000000002,0.09711,0.23375,0.38273,0.21948,0.23375,0.04032
circle,0.13182,0.2015,0.30621,0.23789000000000002,0.2015,0.12778,0.10049,0.11864000000000001,0.30013,0.23889000000000002,0.11864000000000001,0.09745,0.10538,0.20403,0.47453,0.58472,0.20403,0.09527999999999999,0.39499,0.19765,0.66973,0.63569,0.19765,0.35839,0.20077,0.14179,0.66127,0.54101,0.14179,0.15749000000000002,0.0,0.07135,0.33434,0.23364000000000001,0.07135,0.0
circle,0.13049000000000002,0.2015,0.28758,0.15400999999999998,0.2015,0.12195,0.14315,0.14406,0.51156,0.54861,0.14406,0.12277,0.09757,0.20403,0.39247,0.50436,0.20403,0.11337,0.37722,0.24821999999999997,0.73268,0.70922,0.24821999999999997,0.38554,0.20906999999999998,0.15227000000000002,0.32408000000000003,0.23281,0.15227000000000002,0.18742999999999999,0.06418,0.07135,0.47816000000000003,0.32516,0.07135,0.03967
circle,0.12376,0.21291,0.60929,0.61351,0.21291,0.1085,0.13847,0.14406,0.50063,0.39701,0.14406,0.1009,0.10209,0.1846,0.4164,0.5783699999999999,0.1846,0.09806000000000001,0.28117,0.24821999999999997,0.23583,0.16899999999999998,0.24821999999999997,0.27743,0.12834,0.15227000000000002,0.29541,0.5169,0.15227000000000002,0.13924,0.1198,0.18104,0.51498,0.31205,0.18104,0.09161
circle,0.19411,0.21291,0.36385,0.37688,0.21291,0.20348,0.14053,0.10113,0.26711,0.31003000000000003,0.10113,0.1194,0.12861,0.16805,0.39862,0.5777,0.16805,0.09972,0.38301999999999997,0.47885,0.42937,0.34296,0.47885,0.42677,0.17937,0.28358,0.6179600000000001,0.6097899999999999,0.28358,0.20185999999999998,0.09694,0.18104,0.5299,0.32805,0.18104,0.09667
circle,0.22860999999999998,0.30023,0.48873999999999995,0.3994,0.30023,0.23735,0.2045,0.10113,0.22838000000000003,0.36595,0.10113,0.15136,0.1682,0.29975,0.42572,0.59545,0.29975,0.14736,0.39866,0.47885,0.39565,0.28581999999999996,0.47885,0.42539,0.24031999999999998,0.28358,0.53908,0.48546000000000006,0.28358,0.25278,0.11587,0.07712000000000001,0.49331,0.3624,0.07712000000000001,0.0559
circle,0.22885,0.46378,0.44418,0.44866000000000006,0.46378,0.28361,0.19383,0.21733000000000002,0.29598,0.3703,0.21733000000000002,0.19627,0.17107,0.29975,0.42573999999999995,0.56162,0.29975,0.15292999999999998,0.40113000000000004,0.36435,0.54233,0.54984,0.36435,0.34744,0.19082000000000002,0.29646,0.36467,0.49965,0.29646,0.21696999999999997,0.11894,0.02538,0.39826,0.34496,0.02538,0.04757
circle,0.2693,0.46378,0.45703999999999995,0.30134,0.46378,0.28985,0.23965,0.24500999999999998,0.33507,0.31283,0.24500999999999998,0.22879000000000002,0.1207,0.27132,0.38347,0.48962,0.27132,0.1263,0.34959,0.36435,0.51546,0.56593,0.36435,0.34029,0.21599000000000002,0.29646,0.34096,0.60246,0.29646,0.21584,0.16530999999999998,0.06312000000000001,0.23229,0.22315,0.06312000000000001,0.10274000000000001
circle,0.25235,0.4431,0.47438,0.1152,0.4431,0.22816999999999998,0.18461,0.24500999999999998,0.42268,0.41036999999999996,0.24500999999999998,0.18581,0.09191,0.21915,0.38706999999999997,0.49196999999999996,0.21915,0.08118,0.23596,0.1492,0.36245,0.40881,0.1492,0.20801999999999998,0.14844000000000002,0.1545,0.65985,0.7022,0.1545,0.17845,0.16299,0.17505,0.45387,0.36777,0.17505,0.14442
circle,0.20811,0.4431,0.40209,0.10142000000000001,0.4431,0.22871999999999998,0.16473,0.19567,0.36977,0.45418000000000003,0.19567,0.16827,0.161,0.30335,0.53337,0.64468,0.30335,0.14481,0.32216999999999996,0.1492,0.39819,0.51812,0.1492,0.25028,0.10522000000000001,0.1545,0.69166,0.75325,0.1545,0.12579,0.28729,0.17505,0.53458,0.47423999999999994,0.17505,0.20567
circle,0.2618,1.0,0.48525,0.40442,1.0,0.36313,0.21925,0.52542,0.37135,0.36780999999999997,0.52542,0.27731999999999996,0.22730999999999998,0.4257,0.59344,0.74079,0.4257,0.24431999999999998,0.35196,0.17890999999999999,0.13672,0.38265,0.17890999999999999,0.37927,0.15531,0.42958,0.15678,0.6709999999999999,0.42958,0.32983,0.3858,0.28047,0.3986,0.35794000000000004,0.28047,0.36755
circle,0.49578,1.0,0.30301999999999996,0.05092,1.0,0.7208100000000001,0.48858999999999997,0.87777,0.273,0.22118000000000002,0.87777,0.62271,0.50036,0.73264,0.27987,0.5435300000000001,0.73264,0.6290399999999999,0.48008999999999996,0.70285,0.45708000000000004,0.45948,0.70285,0.6944100000000001,0.52294,0.84524,0.3802,0.6922699999999999,0.84524,0.68028,0.62348,0.7047,0.6663399999999999,0.5160600000000001,0.7047,0.77557
circle,0.78943,1.0,0.77015,0.5171100000000001,1.0,0.88885,0.83216,0.87777,0.30528,0.0,0.87777,0.7862600000000001,0.85639,0.7628699999999999,0.17767,0.21936,0.7628699999999999,0.79205,0.88941,0.70285,0.5363600000000001,0.45948,0.70285,0.8375,0.76175,0.84524,0.35163,0.28528000000000003,0.84524,0.75784,0.99536,0.7047,0.57148,0.41536999999999996,0.7047,0.9780700000000001
circle,0.8849799999999999,1.0,0.41467,0.13313,1.0,0.93394,0.91661,0.9986799999999999,0.6057,0.5368,0.9986799999999999,0.90494,0.90502,0.82583,0.052860000000000004,0.10683,0.82583,0.8991899999999999,0.9120799999999999,0.91348,0.5461199999999999,0.24628000000000003,0.91348,0.89275,0.78563,1.0,0.43205,0.15883,1.0,0.83914,0.91855,0.8545200000000001,0.73779,0.61912,0.8545200000000001,0.9486700000000001
circle,1.0,1.0,0.33836,0.02713,1.0,1.0,1.0,0.9986799999999999,0.51318,0.50822,0.9986799999999999,1.0,1.0,0.89313,0.0,0.0,0.89313,1.0,0.92927,0.91348,0.40956,0.13742000000000001,0.91348,1.0,1.0,1.0,0.4453,0.0,1.0,1.0,0.877,0.8545200000000001,1.0,1.0,0.8545200000000001,0.9903200000000001
circle,0.8147800000000001,1.0,1.0,1.0,1.0,0.91885,0.7320300000000001,0.9062100000000001,0.33324000000000004,0.29791999999999996,0.9062100000000001,0.85774,0.8826,1.0,0.3163,0.5288,1.0,0.90074,0.6872,0.71227,0.013519999999999999,0.0,0.71227,0.8209200000000001,0.77018,0.9111100000000001,0.19963,0.35996,0.9111100000000001,0.90138,1.0,0.74229,0.69402,0.8953700000000001,0.74229,1.0
circle,0.32545,1.0,0.61882,0.34389000000000003,1.0,0.598,0.30783,0.9062100000000001,0.0904,0.14040999999999998,0.9062100000000001,0.54288,0.22760999999999998,1.0,0.49043000000000003,0.66343,1.0,0.54268,0.37292,0.52874,0.21683000000000002,0.29935,0.52874,0.5221600000000001,0.3245,0.7999,0.74759,0.82935,0.7999,0.57604,0.49863999999999997,0.6239100000000001,0.6892699999999999,0.51003,0.6239100000000001,0.68257
circle,0.24447,0.43509,0.62408,0.39316,0.43509,0.2886,0.20038,0.29341,0.0419,0.25597,0.29341,0.29105,0.15678,0.39152,0.5151600000000001,0.64903,0.39152,0.19377,0.33578,0.32898,0.39523,0.41001000000000004,0.32898,0.4068,0.29201,0.47862,0.35168,0.59442,0.47862,0.3667,0.31821,0.36321,0.32415,0.3759,0.36321,0.48177
circle,0.27865,0.43509,0.46373000000000003,0.33471,0.43509,0.31737,0.26237,0.29341,0.26111999999999996,0.37559000000000003,0.29341,0.27524,0.26155,0.39152,0.49278999999999995,0.58741,0.39152,0.24703000000000003,0.43814,0.32898,0.70717,0.4876,0.32898,0.39968000000000004,0.29517,0.47862,0.41643,0.43323,0.47862,0.36077,0.4218,0.2178,0.29049,0.46033999999999997,0.2178,0.46388999999999997
circle,0.26589,0.48662,0.26400999999999997,0.26459,0.48662,0.32089,0.27007,0.16459000000000001,0.1763,0.19043,0.16459000000000001,0.27767,0.26555,0.45808000000000004,0.6340899999999999,0.70529,0.45808000000000004,0.26306999999999997,0.54698,0.27649,0.55362,0.6292300000000001,0.27649,0.56002,0.22184,0.46737,0.9403100000000001,0.63153,0.46737,0.28511,0.31722,0.24588000000000002,0.56192,0.47188,0.24588000000000002,0.32386
circle,0.34084000000000003,0.5251899999999999,0.5703699999999999,0.5279699999999999,0.5251899999999999,0.37139,0.27443,0.16459000000000001,0.07956,0.36935999999999997,0.16459000000000001,0.33453,0.35067,0.45808000000000004,0.78906,0.9444100000000001,0.45808000000000004,0.28848,0.67995,0.40088,0.11155,0.48955,0.40088,0.69884,0.19494,0.37083,0.48476,0.53155,0.37083,0.27498,0.22666,0.7088899999999999,0.46437,0.33657,0.7088899999999999,0.45197
circle,0.31112,0.5251899999999999,0.21269000000000002,0.19115,0.5251899999999999,0.33114,0.24863000000000002,0.15066,0.0,0.17956,0.15066,0.28149,0.36003,0.43288999999999994,0.76303,0.81314,0.43288999999999994,0.29915,0.43032,0.43126000000000003,0.38074,0.41286999999999996,0.43126000000000003,0.55625,0.15617,0.21135,0.44342,0.7007800000000001,0.21135,0.21775999999999998,0.29507,0.7088899999999999,0.72246,0.4471,0.7088899999999999,0.46525
circle,0.25201999999999997,0.37337,0.39221999999999996,0.45866999999999997,0.37337,0.28224,0.20047,0.08098,0.0082,0.20969000000000002,0.08098,0.2155,0.25856,0.43288999999999994,0.75915,0.7803,0.43288999999999994,0.22313000000000002,0.5069,0.43126000000000003,0.28205,0.25665,0.43126000000000003,0.51368,0.15414,0.25275,0.29322,0.58875,0.25275,0.21450999999999998,0.38611,0.40221999999999997,0.45069,0.311,0.40221999999999997,0.40704
circle,0.22909000000000002,0.37337,0.34449,0.35558,0.37337,0.2744,0.12270999999999999,0.18079,0.16848,0.32805,0.18079,0.18933,0.25249,0.40807,0.7193,0.7809699999999999,0.40807,0.21040999999999999,0.57693,0.59219,0.93748,0.72034,0.59219,0.65603,0.11362,0.25275,0.3496,0.5603899999999999,0.25275,0.19435999999999998,0.38341,0.37803000000000003,0.0,0.10737999999999999,0.37803000000000003,0.4798
circle,0.21989,0.40238,0.36588000000000004,0.30425,0.40238,0.26216,0.20615,0.287,0.3253,0.3237,0.287,0.23018000000000002,0.24355,0.60778,0.74667,0.79135,0.60778,0.24029,0.46653999999999995,0.59219,0.63836,0.60322,0.59219,0.7002,0.11218,0.2378,0.6673399999999999,0.7568,0.2378,0.19816,0.54159,0.37803000000000003,0.25006999999999996,0.14593,0.37803000000000003,0.46606000000000003
circle,0.26489,0.5653,0.30567,0.16529000000000002,0.5653,0.28985,0.22291999999999998,0.287,0.45211,0.45356,0.287,0.24474,0.1905,0.60778,0.74141,0.75989,0.60778,0.20923000000000003,0.6746,0.33974,0.24108000000000002,0.60848,0.33974,0.70892,0.20117000000000002,0.24931,0.75871,0.8307700000000001,0.24931,0.26116,0.53245,0.22919,0.57713,0.43778999999999996,0.22919,0.37323
circle,0.26935,0.5653,0.34154,0.36895,0.5653,0.29307,0.20042000000000001,0.25442,0.41361000000000003,0.4169,0.25442,0.22255,0.20315,0.44369,0.7451300000000001,0.8271799999999999,0.44369,0.18253,0.54673,0.33974,0.32809,0.64171,0.33974,0.6110300000000001,0.32582,0.34679,0.48532,0.58213,0.34679,0.3407,0.51525,0.45657,0.47622,0.44093000000000004,0.45657,0.52559
circle,0.22966,0.36873,0.38095,0.45243,0.36873,0.28638,0.17985,0.18342999999999998,0.4134,0.49642,0.18342999999999998,0.22246999999999997,0.2126,0.44369,0.72749,0.82216,0.44369,0.19359,0.5029399999999999,0.33032,0.25619000000000003,0.52969,0.33032,0.532,0.38287,0.34679,0.41208999999999996,0.7286699999999999,0.34679,0.37182,0.53368,0.50794,0.55489,0.39268000000000003,0.50794,0.62122
circle,0.22405999999999998,0.51068,0.39418000000000003,0.2137,0.51068,0.28499,0.23044,0.22466999999999998,0.30103,0.37527,0.22466999999999998,0.26088,0.2088,0.51818,0.69515,0.7726,0.51818,0.21673,0.50393,0.5856600000000001,0.38073,0.48503999999999997,0.5856600000000001,0.5956600000000001,0.39011999999999997,0.34326999999999996,0.6806399999999999,1.0,0.34326999999999996,0.38387,0.59537,0.50794,0.56688,0.45981000000000005,0.50794,0.5907899999999999
circle,0.22791,0.51254,0.42835,0.28088,0.51254,0.28753,0.22741,0.22466999999999998,0.30996,0.45013000000000003,0.22466999999999998,0.23639000000000002,0.16294,0.54228,0.70803,0.76993,0.54228,0.21663000000000002,0.48715,0.5856600000000001,0.4045,0.43166000000000004,0.5856600000000001,0.6027100000000001,0.32116,0.44443999999999995,0.33981,0.70173,0.44443999999999995,0.4252,0.47576999999999997,0.37017,0.42083999999999994,0.58332,0.37017,0.5130899999999999
circle,0.25406,0.51254,0.1429,0.039639999999999995,0.51254,0.29185,0.19314,0.14820999999999998,0.17482999999999999,0.3004,0.14820999999999998,0.19555999999999998,0.23717,0.6775800000000001,0.78185,0.76993,0.6775800000000001,0.25663,0.32432,0.57547,0.63203,0.47346000000000005,0.57547,0.52541,0.27069,0.44443999999999995,0.48628000000000005,0.723,0.44443999999999995,0.37668,0.39327,0.2509,0.40385,0.6338,0.2509,0.45508000000000004
circle,0.20484000000000002,0.38479,0.38058000000000003,0.25418,0.38479,0.25788,0.21275,0.23559000000000002,0.23575,0.36935999999999997,0.23559000000000002,0.22416999999999998,0.30985999999999997,0.6775800000000001,0.79479,0.8322200000000001,0.6775800000000001,0.28772,0.39153000000000004,0.57547,0.3809,0.41723000000000005,0.57547,0.5247,0.28025,0.31759,0.21115,0.12645,0.31759,0.29331,0.32138,0.2509,0.43065,0.4193,0.2509,0.33271
circle,0.20503000000000002,0.38479,0.40104,0.19866,0.38479,0.23135999999999998,0.26389,0.23559000000000002,0.27226,0.33613000000000004,0.23559000000000002,0.24611999999999998,0.37073,0.44873,0.7449899999999999,0.7993899999999999,0.44873,0.28105,0.5546399999999999,0.36695,0.44331000000000004,0.53045,0.36695,0.54982,0.28585,0.27783,0.48103999999999997,0.56133,0.27783,0.2831,0.44745,0.24648,0.53865,0.24531,0.24648,0.3229
circle,0.24119000000000002,0.28852,0.35383000000000003,0.14399,0.28852,0.25347,0.22416,0.16083,0.26609,0.32277,0.16083,0.23406,0.282,0.41453999999999996,0.75336,0.81648,0.41453999999999996,0.22241,0.51146,0.36695,0.66459,0.69553,0.36695,0.55515,0.31288,0.3583,0.63659,0.80974,0.3583,0.30837,0.38706,0.15611,0.41338,0.50846,0.15611,0.37248000000000003
circle,0.2552,0.38045999999999996,0.33466,0.12896,0.38045999999999996,0.26222,0.18905999999999998,0.31619,0.41058999999999996,0.41100000000000003,0.31619,0.19881,0.14435,0.41202,0.79452,0.8616799999999999,0.41202,0.1506,0.56975,0.38329,0.50915,0.7207899999999999,0.38329,0.57494,0.35985,0.3583,0.64955,0.66911,0.3583,0.36161,0.32250999999999996,0.25621,0.33678,0.31440999999999997,0.25621,0.30401
circle,0.26375,0.38045999999999996,0.3531,0.32261,0.38045999999999996,0.27085,0.21857,0.31619,0.43318,0.51475,0.31619,0.21295999999999998,0.21241,0.45916999999999997,0.83162,0.8657,0.45916999999999997,0.19405999999999998,0.6772600000000001,0.38329,0.1561,0.43317,0.38329,0.60235,0.34908,0.34686999999999996,0.37021,0.46183,0.34686999999999996,0.39261999999999997,0.40958,0.25621,0.44775,0.24766999999999997,0.25621,0.34424
circle,0.27631999999999995,0.30146999999999996,0.26177,0.24124,0.30146999999999996,0.27981999999999996,0.22269,0.16723,0.29461,0.47188,0.16723,0.22615,0.27089,0.46528,0.7399,0.79102,0.46528,0.23711,0.6552,0.39233,0.39344,0.55721,0.39233,0.62251,0.37438,0.33906,0.24727,0.24604,0.33906,0.41568999999999995,0.29518,0.23645,0.62925,0.65386,0.23645,0.33579000000000003
circle,0.19696,0.46224,0.41034,0.33263000000000004,0.46224,0.26633,0.15145,0.12955999999999998,0.15652,0.33955,0.12955999999999998,0.1927,0.23769,0.46528,0.69572,0.78935,0.46528,0.19943,0.5554399999999999,0.39233,0.48778999999999995,0.39077,0.39233,0.5252399999999999,0.33768000000000004,0.33906,0.39653,0.31175,0.33906,0.36769,0.37961999999999996,0.69085,0.54481,0.62121,0.69085,0.54989
circle,0.25595999999999997,0.46224,0.33128,0.34683,0.46224,0.30728,0.11175999999999998,0.27948,0.35689,0.44269,0.27948,0.19576,0.22114,0.5483899999999999,0.6786,0.72539,0.5483899999999999,0.20256,0.50985,0.28418000000000004,0.5293800000000001,0.71523,0.28418000000000004,0.53209,0.23471,0.69538,0.19424,0.32215,0.69538,0.37759000000000004,0.60656,0.69085,0.5975699999999999,0.75849,0.69085,0.6725300000000001
circle,0.30846999999999997,0.37892,0.27249,0.15525,0.37892,0.30924,0.2626,0.27948,0.17456,0.32029,0.27948,0.26550999999999997,0.26061999999999996,0.5483899999999999,0.81387,0.80174,0.5483899999999999,0.24889,0.62103,0.33801,0.2156,0.73523,0.33801,0.67981,0.29266,0.69538,0.8214299999999999,0.77287,0.69538,0.39625,0.20795999999999998,0.25105,0.61719,0.57192,0.25105,0.41376
circle,0.30054000000000003,0.36780999999999997,0.43162,0.25584,0.36780999999999997,0.29220999999999997,0.25683,0.22053000000000003,0.12070999999999998,0.33209,0.22053000000000003,0.26361999999999997,0.3041,0.53833,0.857,0.87977,0.53833,0.23081,0.69531,0.34753,0.12086,0.54789,0.34753,0.67733,0.32144,0.32858000000000004,0.22746,0.34081999999999996,0.32858000000000004,0.36607,0.27532,0.14975,0.41173000000000004,0.36463,0.14975,0.32873
circle,0.29991999999999996,0.36780999999999997,0.23879,0.10394,0.36780999999999997,0.30831,0.23992,0.16949,0.13137000000000001,0.3501,0.16949,0.26858000000000004,0.29793000000000003,0.43541,0.74658,0.78599,0.43541,0.21725999999999998,0.72206,0.38223,0.7560600000000001,0.8246899999999999,0.38223,0.6786,0.42806000000000005,0.43636,0.33871,0.35051,0.43636,0.46618999999999994,0.33769,0.16749,0.47847,0.4606,0.16749,0.39409
circle,0.26968000000000003,0.4502,0.47808,0.49415,0.4502,0.29716,0.2994,0.18475,0.08802,0.18545,0.18475,0.29895,0.26154,0.43541,0.81518,0.8673700000000001,0.43541,0.20675,0.68926,0.38223,0.39193,0.53165,0.38223,0.64444,0.4771,0.43636,0.8569399999999999,0.66745,0.43636,0.45633999999999997,0.39365,0.16749,0.39241,0.3738,0.16749,0.40665
circle,0.18884,0.4502,0.44923,0.46369,0.4502,0.23185999999999998,0.18677,0.18475,0.18325,0.23515999999999998,0.18475,0.21264,0.1464,0.41418,0.8234799999999999,0.8904799999999999,0.41418,0.14286,0.46863,0.32724000000000003,0.19057000000000002,0.38686,0.32724000000000003,0.42766000000000004,0.36954000000000004,0.37582,0.60744,0.78185,0.37582,0.36664,0.34956,0.32959,0.43338999999999994,0.19143,0.32959,0.37206999999999996
circle,0.17417,0.34529,0.27191,0.29131,0.34529,0.21899000000000002,0.15753,0.20282999999999998,0.24224,0.22211999999999998,0.20282999999999998,0.19043,0.13345,0.50595,0.81004,0.87072,0.50595,0.13838,0.51991,0.32724000000000003,0.25678,0.5292399999999999,0.32724000000000003,0.55818,0.35855,0.34498,0.3317,0.79603,0.34498,0.40095,0.37191,0.32959,0.59059,0.19733,0.32959,0.35141999999999995
circle,0.21466,0.34529,0.15625,0.01795,0.34529,0.24184,0.20913,0.20282999999999998,0.14684,0.21559,0.20282999999999998,0.24491,0.18958,0.50595,0.93091,0.92699,0.50595,0.1809,0.75068,0.36780999999999997,0.6221300000000001,1.0,0.36780999999999997,0.76389,0.34225,0.34498,0.59811,0.8106800000000001,0.34498,0.39376,0.41231,0.29133000000000003,0.50727,0.34024,0.29133000000000003,0.36411
circle,0.17745,0.30455,0.17588,0.09517,0.30455,0.19518,0.21036,0.13823,0.16792,0.3268,0.13823,0.21656,0.20664000000000002,0.49407,1.0,0.93637,0.49407,0.17244,0.88229,0.36780999999999997,0.63261,0.8655799999999999,0.36780999999999997,0.72543,0.32492,0.33442,0.5323,0.37414000000000003,0.33442,0.32369000000000003,0.40412,0.23847,0.4402,0.39098,0.23847,0.27604
circle,0.17042000000000002,0.19902,0.2553,0.14859,0.19902,0.17473,0.20706,0.10471,0.22433000000000003,0.33860999999999997,0.10471,0.18996,0.2308,0.49227,0.97993,0.9460799999999999,0.49227,0.18194000000000002,0.68774,0.29994,0.49246,0.51451,0.29994,0.59895,0.31513,0.26331,0.46023000000000003,0.21248000000000003,0.26331,0.32166999999999996,0.25995999999999997,0.12825999999999999,0.43821000000000004,0.46178,0.12825999999999999,0.26676
