id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
58,-0.8330,-0.2617,0.0603,-50.91,-66.93,-124.91,-0.2312,1.0193,0.5589,-209.04,171.84,13.88,-0.8203,-1.4624,0.9326,247.15,172.42,15.34
59,-0.7686,-0.2459,0.0278,-49.66,-70.94,-110.61,-0.2656,1.0476,0.4902,-186.98,159.94,19.26,-0.8203,-1.4624,0.9326,247.15,172.42,15.34
60,-0.7171,-0.2285,0.0027,-58.22,-79.74,-92.76,-0.3511,1.0325,0.4566,-170.39,150.73,21.05,-0.8450,-1.3885,0.8469,-214.21,151.31,22.52
61,-0.7171,-0.2285,0.0027,-58.22,-79.74,-92.76,-0.3892,1.0157,0.4480,-157.43,137.90,18.76,-0.8318,-1.4017,0.8079,-201.25,138.48,20.23
62,-0.6489,-0.1763,-0.0354,-68.02,-94.35,-47.27,-0.4436,0.9976,0.3706,-156.48,126.23,19.60,-0.8318,-1.4017,0.8079,-201.25,138.48,20.23
63,-0.6489,-0.1763,-0.0354,-68.02,-94.35,-47.27,-0.4971,0.9607,0.2786,-154.96,112.90,19.05,-0.7647,-1.4715,0.7390,-200.29,126.81,21.07
64,-0.6983,-0.2957,-0.0737,-101.43,-116.58,12.98,-0.4971,0.9607,0.2786,-154.96,112.90,19.05,-0.7522,-1.5000,0.6507,-198.77,113.48,20.52
65,-0.6983,-0.2957,-0.0737,-101.43,-116.58,12.98,-0.4971,0.9607,0.2786,-154.96,112.90,19.05,-0.7290,-1.4446,0.6673,-198.77,113.48,20.52
66,-0.6983,-0.2957,-0.0737,-101.43,-116.58,12.98,-0.4646,0.8535,0.1802,-173.54,89.18,10.76,-0.7290,-1.4446,0.6673,-198.77,113.48,20.52
67,-0.8350,-0.4077,-0.0415,-133.59,-146.31,83.04,-0.4646,0.8535,0.1802,-173.54,89.18,10.76,-0.7290,-1.4446,0.6673,-198.77,113.48,20.52
68,-0.8985,-0.5652,-0.1140,-151.20,-159.18,99.82,-0.4155,0.9422,0.0928,-152.36,74.40,-2.64,-0.7454,-0.9505,0.4441,-217.36,89.75,12.22
69,-0.8985,-0.5652,-0.1140,-151.20,-159.18,99.82,-0.3369,0.8916,0.0020,-136.25,67.92,-6.00,-0.6963,-0.8665,0.4168,-196.18,74.98,-1.17
70,-0.8916,-0.6128,-0.1707,-174.15,-160.08,85.14,-0.2449,0.7996,-0.0513,-129.05,62.16,-11.52,-0.6367,-0.7056,0.4197,-180.07,68.50,-4.54
71,-0.8936,-0.6153,-0.1816,-183.52,-154.93,72.29,-0.2449,0.7996,-0.0513,-129.05,62.16,-11.52,-0.5896,-0.5794,0.4153,-172.86,62.74,-10.06
72,-0.8936,-0.6153,-0.1816,-183.52,-154.93,72.29,-0.1609,0.8628,-0.0530,-114.44,57.03,-25.97,-0.5410,-0.6292,0.4673,-172.86,62.74,-10.06
73,-0.9639,-0.5982,-0.2400,-180.17,-132.69,20.77,-0.1555,0.9351,-0.0398,-85.45,48.68,-36.08,-0.5642,-0.5015,0.4885,-158.25,57.61,-24.51
74,-0.9014,-0.4885,-0.2857,-163.97,-112.13,-8.13,-0.1555,0.9351,-0.0398,-85.45,48.68,-36.08,-0.7031,-0.3535,0.5586,-129.27,49.26,-34.62
75,-0.9014,-0.4885,-0.2857,-163.97,-112.13,-8.13,-0.1555,0.9351,-0.0398,-85.45,48.68,-36.08,-0.8904,-0.0916,0.5296,-129.27,49.26,-34.62
76,-0.9014,-0.4885,-0.2857,-163.97,-112.13,-8.13,-0.2715,0.8838,-0.0874,-49.29,35.49,-47.01,-0.8904,-0.0916,0.5296,-129.27,49.26,-34.62
77,-0.9014,-0.4885,-0.2857,-163.97,-112.13,-8.13,-0.2715,0.8838,-0.0874,-49.29,35.49,-47.01,-0.8904,-0.0916,0.5296,-129.27,49.26,-34.62
78,-0.4964,-0.4424,-0.1631,-22.03,-63.13,-61.92,-0.2715,0.8838,-0.0874,-49.29,35.49,-47.01,-1.2210,-0.2954,0.3047,-93.10,36.07,-45.54
79,-0.3023,-0.5059,-0.1135,-17.65,-73.90,-62.78,-0.4622,0.7134,-0.0952,-26.62,40.25,-50.38,-1.0955,-0.5086,0.3276,-70.44,40.83,-48.91
80,-0.3023,-0.5059,-0.1135,-17.65,-73.90,-62.78,-0.5176,0.5882,-0.1314,-40.22,51.24,-49.81,-1.1175,-0.4636,0.3652,-84.03,51.82,-48.34
81,-0.1548,-0.5081,-0.0339,-42.43,-98.49,-50.80,-0.5908,0.5169,-0.1370,-53.92,68.25,-48.75,-1.0286,-0.5073,0.5706,-97.74,68.83,-47.29
82,-0.1135,-0.5811,-0.0498,-62.25,-115.79,-37.62,-0.6824,0.3894,-0.0754,-80.95,95.66,-47.70,-1.0286,-0.5073,0.5706,-97.74,68.83,-47.29
