id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
4648,570,-1062,-10,1193,-2500,-951,-808,382,-41,-617,601,79,-679,14,1346,-617,601,79
4649,670,-1123,-611,1713,-2400,-1404,-810,333,-26,-1004,786,68,-386,426,2000,-1004,786,68
4650,831,-1077,-1126,1798,-2001,-1889,-780,376,-35,-1324,912,76,-1354,1277,2000,-1324,912,76
4651,870,-776,-1179,1950,-1482,-2079,-935,417,-30,-1433,937,69,-1746,-245,-1324,-1433,937,69
4652,860,-760,-1352,2228,-1153,-2229,-1173,428,-22,-1530,961,39,-1262,267,282,-1530,961,39
4653,804,-708,-1448,2491,-855,-2375,-1305,391,31,-1793,975,-20,-1084,587,61,-1793,975,-20
4654,852,-780,-1388,2282,-642,-2346,-1274,425,72,-2094,914,-89,-1043,-160,96,-2094,914,-89
4655,663,-805,-1623,1300,-455,-2373,-1049,460,46,-2148,721,-109,-1162,-30,227,-2148,721,-109
4656,475,-347,-1605,205,77,-2303,-795,527,-39,-1833,457,-93,-807,-251,124,-1833,457,-93
4657,450,2,-1305,361,434,-2221,-668,506,-80,-1230,228,-58,-826,-332,17,-1230,228,-58
4658,355,48,-1210,701,685,-2132,-616,431,-119,-690,73,-51,-779,-94,-36,-690,73,-51
4659,250,101,-1208,466,1030,-1974,-597,427,-146,-258,-2,-51,-822,-97,-73,-258,-2,-51
4660,245,164,-1089,-226,1508,-1640,-680,342,-155,-32,-3,-36,-807,-176,-78,-32,-3,-36
4661,278,322,-823,-836,1924,-1259,-727,245,-126,-135,59,-70,-821,-203,-106,-135,59,-70
4662,267,713,-642,-664,2203,-916,-735,223,-154,-449,159,-123,-1061,-308,-50,-449,159,-123
4663,368,899,-513,-124,2426,-464,-763,295,-201,-780,246,-178,-1249,-391,18,-780,246,-178
4664,480,711,-333,-29,2497,-87,-816,358,-224,-905,310,-208,-1317,-162,122,-905,310,-208
4665,518,835,-131,-525,2500,463,-901,341,-208,-1101,418,-267,-1738,-159,-57,-1101,418,-267
4666,597,1011,264,-509,2422,911,-928,370,-146,-1426,562,-321,-1533,-425,4,-1426,562,-321
4667,710,1016,601,185,2174,1301,-927,497,-110,-1451,658,-326,-893,-222,371,-1451,658,-326
